satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,salary,left
0.9446142194740232,0.017704445073237207,3,153,7,0,1,medium,0
0.6832480282896458,0.8617738397893546,7,152,8,1,0,medium,1
0.4971747640084273,0.1742786785013607,6,182,7,1,0,medium,1
0.6178472402012138,0.6218819638903935,6,218,8,0,0,high,1
0.8689049844787182,0.024970900434131194,6,286,9,0,0,high,1
0.5706097466388297,0.39950647526056426,2,192,3,0,0,low,0
0.03038705969683686,0.9859603021153498,6,210,2,1,0,high,1
0.9309486955069778,0.1006936011038031,5,132,3,0,1,low,0
0.6895267510315611,0.4236931519996423,2,153,9,1,1,high,1
0.6765133857772465,0.30714995018995217,2,123,9,0,0,high,1
0.21567515239771717,0.9050881233882643,6,250,9,1,0,high,1
0.6588854702326572,0.8693401079073552,7,293,7,0,1,low,1
0.3938644056541585,0.23769876030622883,7,132,9,0,0,low,1
0.6512329770414921,0.08118778705043117,7,101,9,1,1,medium,1
0.10659303030799072,0.6271383940611175,7,300,7,0,1,low,1
0.657845304603036,0.33636871188370976,5,157,3,0,1,medium,0
0.9994137257706666,0.6720843906060631,7,128,8,1,0,low,1
0.04821203886055603,0.032119756067814476,3,184,3,1,1,low,1
0.9771741842213173,0.13339923517748942,6,173,5,0,1,high,0
0.4069079607228706,0.6863722327726434,2,135,2,0,0,low,0
0.8707534503372591,0.21237065530249777,3,264,9,1,0,high,1
0.7823854840582735,0.8575876757624016,7,214,5,1,1,low,0
0.5670162609866678,0.05859088771013543,3,137,9,1,0,medium,1
0.7384492092513265,0.21548198278557462,2,232,3,1,0,low,0
0.8785155613013479,0.9985602484850686,7,113,6,0,1,high,0
0.404140321651033,0.43307610258679263,3,110,9,0,0,high,1
0.3270331615632387,0.7029656635446435,5,227,7,0,1,high,0
0.6675933855635847,0.18266304885701368,5,129,4,1,0,high,0
0.8078459419412586,0.6098687349855377,6,157,2,1,1,low,0
0.7622851347766157,0.7261060683694185,6,133,2,0,0,high,0
0.7978136488586345,0.31447663586651053,3,304,7,1,1,high,0
0.435583314812933,0.8288971119758778,2,166,4,1,0,low,0
0.8178342161750216,0.6034175784722833,5,118,5,0,1,high,0
0.12020905537060844,0.3891230096150302,4,221,4,0,0,medium,0
0.5444890979608495,0.5576423933431586,6,115,6,1,0,medium,1
0.0057586604981215705,0.5767608474359243,5,279,3,0,1,high,0
0.3245858299002703,0.16553529269386602,7,148,4,0,0,medium,0
0.3664615348713979,0.40273236986696614,3,225,9,1,1,high,1
0.3961726916092554,0.3434305880194931,5,116,8,1,0,low,1
0.6954672066898622,0.40090272257912607,5,171,4,1,0,medium,0
0.38855810127034573,0.7611105884852579,3,137,3,1,1,medium,0
0.44869362262253065,0.48253840746667265,6,152,7,0,0,low,1
0.23754413087432746,0.9403161532392643,6,217,2,1,1,medium,0
0.3732517916293401,0.2936764133584362,4,272,7,1,0,high,1
0.22726962726315147,0.415703578284929,4,186,8,0,1,high,1
0.07319592376844364,0.7869568104790414,6,207,9,0,0,medium,1
0.6034485933813779,0.5460245933207503,6,105,6,0,0,low,1
0.6682127985550163,0.5470281464244477,6,167,7,1,1,high,0
0.6194903460096145,0.053340163005183516,6,156,4,1,0,high,0
0.46349404380057235,0.3985996627184558,5,116,4,0,0,medium,0
0.3797857801792298,0.2707337324217325,4,283,2,1,1,low,1
0.8633336495718252,0.9993351228311154,3,216,6,0,0,high,1
0.519081785136218,0.30835507063231027,2,181,3,1,1,low,0
0.47918187762973097,0.8844965347938635,3,236,3,0,0,medium,0
0.025642065806435688,0.6762337350404775,7,143,5,0,0,medium,0
0.34124782762615635,0.34091640919209043,2,263,6,0,1,high,0
0.38019561878585706,0.5435343783741237,5,286,6,0,1,low,0
0.3988227808969005,0.8405358799491938,7,299,4,0,0,low,1
0.5801723692273323,0.8833682980309119,4,304,5,0,1,medium,0
0.5336025467268785,0.16039387500614521,2,104,3,1,0,medium,0
0.6079050927934446,0.3395731412081696,6,280,9,1,0,medium,1
0.7648832615421283,0.33522318021357167,7,274,9,0,1,medium,1
0.8129857387160935,0.04204479607594469,5,208,8,1,1,medium,1
0.7181230762264944,0.5982377598518965,2,215,6,1,1,high,0
0.9555236959549347,0.854820052992188,6,135,6,1,1,high,0
0.01823258267636163,0.3815743878255178,7,171,2,1,0,low,0
0.1957779856835461,0.740035944984177,5,296,3,0,0,high,0
0.00756287497814212,0.6277004136007399,7,159,2,1,1,high,0
0.647474714154603,0.3756487354930008,2,189,9,1,0,high,1
0.8980305489499869,0.14105979949229708,6,165,5,1,1,low,0
0.24348229657629927,0.7093238527759673,4,159,6,0,0,high,1
0.9270345447963066,0.8545651689412405,5,120,5,0,1,low,0
0.06026739028956085,0.6858544924014919,2,251,7,1,0,low,1
0.9344360268055143,0.017878484034818065,6,233,2,1,0,high,0
0.3516226872396344,0.21623289439099125,4,251,3,1,1,high,1
0.10142082844921652,0.06947998488353191,7,131,6,1,0,high,1
0.48587175918632564,0.5703860995762268,6,234,7,1,1,medium,0
0.25677656772050794,0.7564776788404124,4,116,7,0,1,low,0
0.28487290196192283,0.11057918706865943,2,249,3,0,0,low,0
0.3072899649262866,0.8383378205933852,6,241,5,1,0,medium,0
0.8030258978326634,0.5555089783954832,6,163,7,1,0,medium,1
0.5391612766752545,0.6899690121417249,3,136,4,1,1,high,0
0.31130769915600365,0.9714018486086462,5,110,3,0,0,medium,0
0.6103337833109184,0.08368098824769732,6,118,7,0,0,medium,1
0.7161506742231936,0.9012240229777893,4,264,3,1,1,medium,1
0.27262400073353377,0.1261026959874093,5,229,3,0,0,low,0
0.4135491015253515,0.39295880663668226,2,294,6,1,0,medium,1
0.12188609333694755,0.8514386963311144,5,283,5,0,0,high,0
0.18114934953468032,0.9062542367378682,3,207,9,0,0,low,1
0.6811178539649828,0.5063716735451453,2,302,5,0,0,low,0
0.18143834769562694,0.5941046382754251,6,147,6,0,0,medium,1
0.5251633836670602,0.7081473345985572,7,232,3,0,1,medium,0
0.7090462617224327,0.8327586684527142,2,210,3,0,0,medium,0
0.10687692309474384,0.12151116953766616,2,253,9,1,0,medium,1
0.5673122196289035,0.8100693082292276,3,139,4,1,0,high,0
0.25656278370136376,0.48127615051161676,4,285,7,1,1,medium,0
0.9629268752375798,0.450623425108169,2,266,3,1,1,high,0
0.4835456467199247,0.42389975199699825,4,251,7,1,0,medium,1
0.8059925497751581,0.5092115852460426,5,103,2,1,1,medium,0
0.5502265421562618,0.9450505533946035,7,194,7,1,1,high,0
0.043412532854819164,0.5482037727921516,3,146,9,1,1,medium,1
0.6331513755940223,0.9531775382631392,6,194,3,1,0,low,0
0.951403342206657,0.1802901306156406,2,216,9,0,1,high,1
0.6016118201463312,0.7241359788326331,7,185,4,1,0,high,0
0.8191888594267902,0.8122395386087472,7,125,2,1,1,low,0
0.8842064633484078,0.6791288313348619,4,234,4,0,1,high,0
0.22807977194893247,0.6069222802265404,2,243,7,1,1,medium,0
0.21204483990822665,0.5648127810861823,7,126,4,1,0,high,0
0.6109809888509917,0.860930482578696,3,257,7,0,0,high,1
0.4110284698067047,0.8216465971645001,6,235,5,0,1,low,0
0.8398613028667203,0.12228872118059952,5,271,7,0,1,high,1
0.9000231233980112,0.8485876570308781,5,251,6,1,0,medium,1
0.3534213793027181,0.4140686194404425,4,162,4,1,1,high,0
0.23687055897448206,0.2536968299958108,7,212,3,1,0,high,0
0.7805255152438618,0.8697685680139259,5,286,5,1,0,low,0
0.2748060355481361,0.43202479963374163,4,271,8,1,1,low,1
0.8226143185136784,0.8083646901768167,6,265,2,1,1,high,0
0.42373825364876283,0.2634036119558445,2,275,7,1,0,medium,1
0.6675498992914705,0.003929321422217802,3,100,6,1,1,low,0
0.09553531383466818,0.4954591929029444,6,172,5,1,1,low,0
0.623859324676573,0.10022825664288426,6,107,4,1,1,medium,0
0.4517676787372291,0.7543759555249097,5,154,8,0,0,low,1
0.5866084631754741,0.27607513606941037,5,160,8,1,0,high,1
0.16801420774486342,0.4436456466034787,3,147,5,0,0,low,0
0.7368737449441821,0.08703356509155424,2,138,3,1,0,medium,0
0.8627970775432285,0.28665924844725266,6,178,3,0,0,high,0
0.21673980009077565,0.781490243258572,7,188,3,1,0,medium,0
0.09571455552016173,0.15158791190231946,5,158,6,1,0,medium,1
0.023638586046336396,0.6471595611269574,6,206,9,0,0,medium,1
0.641971500443266,0.9174258528045012,2,145,8,0,0,medium,1
0.6070940360887808,0.6798367597577203,4,207,5,0,0,low,0
0.54669741271407,0.8110216892922268,2,134,9,0,1,low,1
0.23194709611597542,0.1089716293039158,6,265,5,0,0,low,1
0.39090599590551467,0.25073182600205446,6,175,8,0,0,low,1
0.594476335186173,0.894538852240591,3,112,4,1,1,high,0
0.4967668588591694,0.7151056136180892,6,138,2,1,0,low,0
0.9877855202148873,0.6395538263773112,5,144,9,0,0,medium,1
0.13643975255673313,0.6637667361217,7,100,3,1,1,high,0
0.6951445540475938,0.4142005543046434,3,224,2,1,0,low,0
0.4043187681042921,0.04455663161765322,6,162,8,0,1,low,1
0.42819961492561476,0.784441542070729,2,207,8,1,0,high,1
0.7175977656581762,0.6787132362153538,6,119,2,1,0,low,0
0.6924361513243696,0.4728044641127247,2,124,3,0,1,medium,0
0.9912559937021883,0.8997596153682574,2,238,9,0,0,medium,1
0.12839428945412523,0.33615966498509886,6,227,9,1,1,medium,1
0.10410964938416634,0.2943217442312359,2,139,3,1,0,medium,1
0.7243388171287412,0.8727963250794428,7,160,9,0,1,low,1
0.5783869170064091,0.7969876547589855,4,215,4,0,1,medium,0
0.27416066655980587,0.5149798106483447,3,302,6,1,0,low,1
0.0794193689889866,0.13073473945784997,6,221,3,1,0,low,1
0.08565824959643054,0.21507147146505246,4,126,2,0,0,low,1
0.8941908746641183,0.6562279904088066,2,243,9,0,1,low,1
0.1918673247187429,0.38504123784041167,2,105,9,1,1,high,1
0.32337156211552076,0.8364731916659712,3,106,8,0,0,high,1
0.22665640222698802,0.9499550093322041,4,177,4,0,1,high,0
0.3549963058319373,0.8056369252749183,4,251,9,1,1,medium,1
0.06942384274609337,0.37754542299555716,6,261,5,0,1,low,0
0.5190597909082704,0.7886864292314241,2,303,8,0,1,low,1
0.0676125635922149,0.35144167347068345,5,119,4,0,1,medium,0
0.8003565078223616,0.1671000877656339,6,134,3,0,0,high,0
0.23371208191043302,0.033393204865857395,6,214,8,0,0,low,1
0.5400119146045106,0.38571671276102004,6,274,7,0,1,medium,0
0.8800790875614583,0.9035593036972819,3,171,3,1,0,high,0
0.6508773690471942,0.2389865877556765,3,145,6,0,1,medium,0
0.5329577865513353,0.206513164929784,6,102,4,0,1,medium,0
0.3243337531153756,0.9698207852410403,7,195,3,1,0,low,0
0.33300191305819793,0.02500411285059212,5,176,2,1,1,high,0
0.6694869551981901,0.7857821503937543,4,163,2,1,0,high,0
0.9941393612211675,0.32136995574087035,4,276,4,0,0,low,0
0.6618391898493786,0.037487956869659333,2,132,8,1,0,high,1
0.5577834173700249,0.9178025402095836,4,178,6,1,0,medium,1
0.7306505102392461,0.1396423302095836,4,149,7,1,1,medium,0
0.46520561228371815,0.5517792837256954,5,185,4,0,1,medium,0
0.060142342600785215,0.2740542074295478,4,278,6,1,1,low,1
0.5622968158779098,0.06519280218469103,5,298,2,0,1,high,1
0.9576252845053802,0.04992248566337909,3,126,3,0,1,low,0
0.17530294235765964,0.11555669883633879,5,288,5,1,0,low,1
0.6900048908206657,0.07136701388938005,3,195,3,0,1,low,0
0.20093368865905648,0.7605581155199229,5,188,2,0,0,low,0
0.5358276844730813,0.48556620228342917,6,184,7,0,1,high,0
0.09667644964671962,0.3428920913489797,7,282,8,0,1,medium,1
0.45037093625818514,0.41836891013200717,3,218,2,0,0,medium,0
0.7561633288952461,0.9289467355726233,3,213,3,1,1,medium,0
0.3475715242389821,0.9107518127381472,4,142,3,0,1,high,0
0.664911724487218,0.7156764801225769,3,272,7,0,0,high,1
0.7954499607897292,0.8846823774216878,5,241,7,0,0,high,1
0.9271778194794527,0.3196480275876248,6,98,2,0,1,medium,0
0.23464208185545354,0.38110932600828284,6,113,3,1,1,high,0
0.39931591580930814,0.613712181854228,4,153,8,1,0,medium,1
0.15241601333041743,0.6236259472972642,5,166,5,0,1,medium,0
0.9924835021583752,0.48169983801234095,5,176,9,0,0,low,1
0.9270009679242953,0.40065784843795327,2,248,5,1,0,high,0
0.5399571302805596,0.9861803116086951,3,241,4,0,1,low,0
0.8420332943764213,0.8211236261177244,4,147,5,0,0,high,0
0.5209579772720422,0.4349801978880452,6,138,2,1,1,high,0
0.6235856880027597,0.7272924772395685,7,162,2,1,1,low,0
0.08912443211601662,0.2695616932524595,2,184,4,0,0,high,1
0.7552704204968079,0.10016932623732988,5,230,8,1,1,high,1
0.12771348363523483,0.35243102555274064,3,206,6,0,1,high,0
0.8260676302525284,0.4029728001233942,6,297,8,0,1,medium,1
0.7820280876703859,0.0165371245606708,2,267,4,0,0,medium,1
0.7087446977429764,0.814792001635896,5,267,6,0,0,high,1
0.036160380524762115,0.3591934023891815,6,274,6,1,1,low,0
0.3031283559453286,0.580418165780147,6,178,3,1,1,medium,0
0.26311256991084286,0.07396318727095597,5,174,7,1,0,medium,1
0.3601364074715191,0.17499682875058398,5,180,5,0,0,high,0
0.08764274676383854,0.88969372532756,4,116,8,1,1,medium,1
0.9369578230310628,0.6086875278828008,6,217,6,0,1,low,0
0.5538022407123763,0.9502840501704856,5,260,9,1,1,low,1
0.30552431065802355,0.9987500343913169,7,123,3,0,0,low,0
0.3969815170742834,0.3718601153330944,7,127,4,0,0,low,0
0.44720254050483565,0.2988030640832746,2,280,9,1,0,medium,1
0.6005943333606173,0.8583560551590967,3,264,4,0,1,medium,0
0.5156794276964978,0.9986114270374542,7,149,9,0,0,low,1
0.9193919732144173,0.6296412342324573,4,250,8,1,1,medium,1
0.49696348290583026,0.7951407225115223,5,218,8,1,0,high,1
0.9921580148233127,0.7817458588152745,3,182,6,0,0,high,1
0.8514249577450957,0.35533970821954697,4,297,8,0,1,high,1
0.2085105143573358,0.5742703802570872,6,135,3,0,0,high,0
0.9305952146439163,0.8330569412642136,3,264,2,0,1,high,0
0.11636639788547609,0.6881138762610555,7,165,8,1,0,low,1
0.8174497084911916,0.02116381398203826,4,119,7,1,0,medium,1
0.3806232934765801,0.3367056688975335,5,241,7,0,0,low,1
0.8779743204450695,0.14447569659460535,5,169,5,0,1,low,0
0.8680566901074503,0.2329722120780391,4,279,6,0,0,low,1
0.8059254001176211,0.9054894774913257,6,238,2,0,0,medium,0
0.7900304363070614,0.03689328891076815,7,193,9,1,1,high,1
0.3046791390980408,0.21980071196192374,4,167,5,1,0,low,0
0.08091928305125218,0.30956935223823145,2,258,9,1,0,medium,1
0.40298017876516146,0.6168840719663948,4,122,2,1,1,low,0
0.17352451498650867,0.5341016900858655,4,184,7,0,0,medium,1
0.6949510889024617,0.2182694828533861,7,226,3,0,0,low,0
0.34609972653778553,0.16424106722315446,5,116,8,0,1,high,1
0.9756102008599149,0.2367980345961188,6,216,6,1,0,medium,1
0.640972077345332,0.5025296267016556,4,134,2,1,0,low,0
0.822480563634361,0.27117778571120343,3,127,9,1,1,high,1
0.13252467274184843,0.9476025016077222,5,273,2,1,0,high,1
0.8620144822726226,0.46386522142884756,5,180,2,0,0,medium,0
0.9227571905133943,0.058796016544637064,4,104,7,0,0,high,1
0.4870619188189359,0.7292664058366334,7,145,6,1,1,medium,0
0.6062529377509774,0.3288452882089896,3,96,3,1,1,medium,0
0.7648098009029954,0.6534889320582475,4,99,3,0,1,high,0
0.17483862726041255,0.279594370523232,3,99,2,0,1,high,1
0.5025660764634424,0.5707437417333199,5,185,3,0,0,medium,0
0.3986630277723131,0.7721525048074647,3,257,5,0,0,high,0
0.1463739921622491,0.928008741774554,4,250,3,0,1,medium,1
0.36753442229153144,0.26112714443307705,2,110,2,1,1,high,0
0.06817230938549357,0.33485695099898116,2,204,5,0,1,medium,0
0.025811906949486985,0.4642664202859397,3,127,9,0,0,high,1
0.13516628915482276,0.9271748377359889,7,264,6,1,0,high,1
0.9631151115891738,0.9013868568106571,4,294,4,0,0,low,1
0.549529535895017,0.08987828010063803,6,284,7,0,0,low,1
0.96582216115322,0.13192982575381085,2,158,3,1,1,medium,0
0.432497878330132,0.49550917733063826,5,284,8,1,0,low,1
0.3118161330852596,0.10661927280542349,4,203,5,1,0,low,0
0.5061418628402441,0.34558087334869747,4,203,4,1,1,medium,0
0.4395116886329101,0.14838537821747766,2,109,6,1,1,high,0
0.10566468426174391,0.6360403551318858,6,118,4,1,0,high,0
0.6408263146902062,0.9494954317391617,5,206,9,0,0,medium,1
0.2160381825095996,0.9967337702943815,6,160,6,0,0,low,1
0.6195879548978296,0.3752411324969148,5,255,2,0,1,high,0
0.6502010923981534,0.5990126371146123,2,136,2,0,1,low,0
0.1520248531286481,0.8562676535240813,4,121,7,1,1,medium,0
0.06134962711066816,0.11746207279638399,5,143,7,1,1,low,1
0.7807615860684398,0.689564411051965,4,296,6,1,1,medium,0
0.4598004237693202,0.40884366172506825,3,239,4,0,0,medium,0
0.05816379550547579,0.20614616028016408,3,254,7,1,0,high,1
0.9948663171697671,0.402753618747442,2,289,9,0,0,medium,1
0.05778056099636664,0.07596028696491686,2,127,3,1,0,high,1
0.6950352288585532,0.6954071485893057,7,233,4,0,0,medium,0
0.9836789252634136,0.2527426687484531,2,248,7,1,0,high,1
0.23918010421592562,0.311405645044878,3,177,4,1,0,low,0
0.14224936868719618,0.12108129824146274,5,204,8,0,1,medium,1
0.1213849394224289,0.8646591138898917,6,268,3,1,0,low,0
0.30327514756759555,0.4934442792827386,2,247,4,1,1,medium,0
0.10104581101064669,0.5721468777864003,6,98,4,0,0,medium,0
0.6921613416941319,0.5694326830948546,6,157,5,0,0,medium,0
0.06229179813006269,0.41049311454134174,3,174,6,1,1,high,0
0.5094221281497897,0.19252991543813947,7,290,2,1,1,high,1
0.9966968538529768,0.7451327484983999,5,278,7,1,0,low,1
0.8139702695060188,0.12705626535767434,3,105,8,1,0,low,1
0.6152194382310109,0.1038737902788105,2,278,7,1,0,medium,1
0.30625362078661167,0.7101450375965034,3,245,7,1,0,low,1
0.6238958362916385,0.20883702045198382,3,237,6,0,0,medium,1
0.5270414639116516,0.30677275135283233,3,296,4,1,1,medium,0
0.4260833838903715,0.47522746700174023,2,305,3,0,1,medium,0
0.13071037674019947,0.4493513167295462,2,231,3,0,1,high,0
0.8866042152404667,0.7085791250649992,3,218,2,1,0,low,0
0.4497846488213225,0.623431793443361,3,197,2,0,0,high,0
0.19462251182076507,0.6443961622818657,6,238,2,1,1,medium,0
0.3677593508772896,0.7140543306554573,5,205,3,0,1,medium,0
0.41412975252892703,0.29261272742346534,6,238,4,1,0,high,0
0.8275378955668743,0.32233331180047364,7,275,2,0,0,low,0
0.733614380561402,0.4379977478955541,5,165,2,1,0,high,0
0.7693048936413398,0.3074621730335261,7,149,8,0,0,high,1
0.011031264428647214,0.9849378689708634,5,171,3,0,0,low,1
0.4161539981797615,0.8140519264214297,3,265,7,0,1,medium,0
0.4813441516353236,0.16465468825602958,6,242,4,0,1,low,0
0.019192276823056686,0.005594155881869511,5,135,2,0,0,low,1
0.2598132087450342,0.04278326824726786,7,292,9,0,0,high,1
0.760289823122135,0.24406345104292526,5,122,4,1,0,medium,0
0.13710970572899905,0.11429128583685655,2,169,5,1,0,medium,1
0.5353101314525917,0.5333381148925721,5,138,7,0,0,medium,1
0.2152018720172375,0.8579952227273586,3,275,7,0,0,high,1
0.012120774643893273,0.7367502209132274,4,141,9,0,0,high,1
0.24120145759954148,0.2156090630821904,2,237,2,1,0,low,0
0.9758737549100538,0.39929925602578586,4,159,9,0,1,low,1
0.8015371118829896,0.5078942095312776,3,284,2,0,0,high,0
0.9595766443210334,0.8102058495033355,4,193,8,0,1,low,1
0.48785404392636245,0.8391216031061648,5,221,3,1,1,high,0
0.1097361986775035,0.909718311907776,4,153,7,0,0,low,1
0.547959488973693,0.5092452505028752,6,272,9,1,0,medium,1
0.4543773345599609,0.694274746435863,3,302,8,0,1,high,1
0.844357082739616,0.11180037123393716,6,124,5,0,0,low,0
0.09808258078424459,0.5652889599539821,4,249,5,1,0,high,0
0.4882411370217782,0.24869180947113512,6,122,5,0,0,high,0
0.15004866469398426,0.4317168850266111,2,290,6,0,1,low,0
0.32467592689006,0.6340505083067194,4,162,3,0,0,low,0
0.7373570773877997,0.2569859378537811,7,258,3,1,1,high,1
0.47601812936876653,0.05218505779676108,6,283,9,1,0,high,1
0.37588828514576933,0.010233856408757513,5,284,2,0,0,low,1
0.3944762785700353,0.022159535544521547,4,209,3,0,1,medium,0
0.45944676840598664,0.008349737513769662,7,293,2,1,1,medium,1
0.7850165438370569,0.11035505655787547,2,173,8,1,1,medium,1
0.8920846889402344,0.23948871457012988,5,185,2,0,0,high,0
0.9553346865039283,0.22122151418229918,4,226,6,0,0,medium,1
0.7869033862552951,0.9867965941798967,5,256,8,0,1,high,1
0.31540689574801273,0.3060061052089432,4,137,3,1,1,low,0
0.6881347060865421,0.1274207833593991,4,108,3,1,0,medium,0
0.4376031240553919,0.545562544167758,3,124,6,1,0,low,1
0.2546706220460512,0.8579574553975083,6,104,6,1,0,medium,1
0.8408715794259226,0.6780603767876752,4,127,8,0,0,medium,1
0.038426348962324997,0.2960820891354503,2,245,8,1,0,low,1
0.9017619921354235,0.561616159791455,7,181,3,1,1,low,0
0.46147746462473416,0.7148559742004091,6,153,3,1,0,high,0
0.6372014768082804,0.7281044923677423,3,152,8,0,0,low,1
0.6593539222057827,0.6665384552976888,6,233,2,0,0,high,0
0.8951177407065364,0.870810424775618,6,120,4,0,1,high,0
0.6366696821672073,0.8701054583441044,4,285,7,0,1,low,0
0.6139335847600618,0.5789365594070033,2,286,2,1,0,medium,0
0.06665204056068996,0.4298563691112123,4,171,5,1,0,medium,0
0.5184080219452041,0.6415702955650998,2,210,5,0,1,medium,0
0.15016900081704165,0.8182120013704631,2,226,4,0,0,low,0
0.7374337687214856,0.005652104841184724,5,178,7,0,1,medium,0
0.5122219208126745,0.9919970090148511,4,270,6,1,1,high,1
0.6802277792083533,0.18289377232919923,3,278,5,1,1,low,1
0.041672900602384266,0.4702489856599762,7,249,6,1,0,high,1
0.08479201604580322,0.8720297348428667,6,108,6,1,1,medium,0
0.7163233880626823,0.22504039904419937,5,230,2,0,0,medium,0
0.07208433599867337,0.4767952239003832,3,257,6,0,1,medium,0
0.0712567277652586,0.13258218018117918,7,117,4,1,1,high,1
0.01210847523488745,0.3950763253881926,7,179,2,1,1,medium,0
0.9565013982994801,0.17713545479300252,4,202,9,0,1,high,1
0.737508359459007,0.363627748771157,2,118,9,0,1,low,1
0.35325140850206416,0.373464216792722,4,271,4,0,0,low,0
0.2965355812876552,0.9931707895983327,7,109,9,1,1,low,1
0.34970322974584955,0.9948130293037722,4,189,6,0,1,medium,0
0.7746535311811819,0.11478627866061242,5,182,5,1,0,high,0
0.6613706110704144,0.7259687793283472,3,206,7,0,0,medium,1
0.18519556786746794,0.051745479669101146,7,147,6,1,1,low,1
0.17410933533408435,0.030192015337188627,5,178,4,0,0,low,1
0.09839564971339732,0.10533389424496431,3,262,3,0,1,medium,1
0.6603027197013381,0.965485657007934,5,136,9,0,1,medium,1
0.7643726622217359,0.9408635478946974,6,259,3,0,1,medium,1
0.265046428325004,0.19392782028068045,2,101,9,0,0,high,1
0.020944961030912812,0.16167233555371152,2,246,5,0,1,medium,1
0.08217166747642735,0.24053508651594702,2,233,9,1,0,low,1
0.9678600348450305,0.5155469940751422,6,194,8,0,1,low,1
0.29544477747742026,0.5697046320354099,7,180,7,1,1,high,0
0.7692231478381336,0.22159343043944735,7,155,4,0,0,medium,0
0.6246635688542638,0.7566227880899452,6,125,5,0,1,high,0
0.3819396396528959,0.30955316940265076,2,165,2,0,1,medium,0
0.2056872621955551,0.9221313255294104,2,100,6,0,0,low,1
0.12138641815940643,0.6567227064567306,3,174,8,1,0,medium,1
0.6150129680388666,0.4363511943036117,3,280,2,0,1,medium,0
0.774633780637788,0.7899120017028454,4,138,3,0,1,low,0
0.6439042535411307,0.8179146260466648,5,275,6,0,0,low,1
0.5303021332491583,0.29048160560894365,3,172,2,1,1,low,0
0.041951223431636264,0.33971454383608435,3,101,9,1,1,medium,1
0.9684887775943838,0.9359551537286034,3,97,3,0,0,high,0
0.7987141916545746,0.16474103836327192,3,112,7,0,0,medium,1
0.29282203670096474,0.0421504169629342,6,183,2,0,1,high,0
0.9799703293588506,0.4540553226095492,4,107,9,0,0,medium,1
0.6018815896363221,0.8012099002436289,3,267,6,1,0,medium,1
0.5824226582072465,0.7716681063107458,7,277,2,1,0,medium,0
0.7480731794295321,0.9195306289128325,5,173,8,1,1,medium,1
0.8117697880901376,0.5332006643690402,3,102,9,1,1,high,1
0.6564786073315027,0.10006467156653331,6,255,8,1,0,medium,1
0.12809574636620003,0.5886889743360161,7,252,6,1,0,low,1
0.3382675059944984,0.7783956143532116,2,269,2,0,1,low,0
0.9280836403260497,0.0933281202698264,2,168,5,0,1,medium,0
0.22461561184385193,0.17265740109758976,4,173,7,0,1,high,0
0.3721670238375133,0.012290661155670901,2,276,2,1,1,low,1
0.432076882944196,0.5936525794468104,3,304,2,0,0,low,0
0.4394049896944522,0.8867343919459044,6,120,8,1,0,low,1
0.6129395824945255,0.6706633160020995,4,148,8,0,1,medium,1
0.9430758377447076,0.982040087590982,7,252,5,1,1,low,1
0.24069271183250496,0.06303365249976156,3,177,8,0,0,high,1
0.12150137630091806,0.9030010851514962,2,306,3,0,1,high,1
0.19747048985993731,0.8140682873866807,5,176,6,1,1,high,0
0.8869249002092695,0.31424152049950493,3,229,4,0,0,low,0
0.645810812655206,0.9735265518372518,5,171,3,1,0,low,0
0.28590678923916013,0.28793774817141504,7,261,6,0,1,high,1
0.8159469389686173,0.8893047238282185,5,98,2,0,1,low,0
0.861369996363436,0.8807485770741894,7,130,3,0,1,high,0
0.846514338690278,0.7576576166029725,4,278,2,0,0,medium,0
0.9189265336395545,0.5634704738128519,6,142,3,0,1,medium,0
0.2522410201733616,0.12000274961688806,2,256,3,1,0,medium,1
0.7550419287462783,0.5319717344964983,2,188,4,1,1,low,0
0.46053949727414,0.35679625565493456,3,226,5,1,1,medium,0
0.8419985528900615,0.7922170331553517,2,292,3,0,0,medium,0
0.7284906771616132,0.7581292064968449,4,154,8,1,0,high,1
0.7764474464997246,0.9106125073726052,2,301,2,1,1,high,1
0.6561618376810715,0.014830162431707872,3,191,4,0,0,high,0
0.17742876946970687,0.8091032168230461,2,113,3,0,1,medium,0
0.5450269188969383,0.9384620531246688,6,221,8,0,0,high,1
0.9846697395245082,0.7893004491081501,7,172,5,1,0,medium,0
0.9373880664971189,0.1301944598703667,5,161,2,1,1,low,0
0.04317373579701167,0.08127910484088774,5,248,4,0,0,medium,1
0.16481481572943713,0.02084523980770081,7,115,6,1,1,high,1
0.1317287734545619,0.628745225828071,5,294,7,1,0,high,1
0.7259799099852955,0.6296726518598873,6,298,5,1,0,high,0
0.8177853298569451,0.9869137142182123,4,292,9,1,1,high,1
0.2135113663106719,0.39804317410409573,3,252,8,0,1,low,1
0.505852692951829,0.33190628489749674,6,113,6,0,0,low,1
0.8407030280112,0.6244249271843925,3,167,6,0,1,medium,0
0.7328015447662506,0.825608672507594,4,250,4,1,1,high,0
0.5422372054918483,0.9367739495230019,6,217,4,0,1,low,0
0.5903476904587729,0.8031241661790386,2,265,4,0,1,low,0
0.50836054691628,0.42667398061580475,4,161,8,1,0,low,1
0.2975484513188206,0.6349142353120641,5,194,9,0,1,high,1
0.5650219928590161,0.856299326716117,6,121,8,1,0,low,1
0.6888853020500907,0.49060968831173946,4,246,6,0,1,high,0
